   USIT_ext, VAR,       10,       11,       12,       13,       14,       15,       16,       17,       18,       19,       20,       21,       22,       23,       24,       25,       26,       27,       28,       29,       30,       31,       32,       33,       34,       35,       36,       37,       38,       39,       40,       41,       42,       43,       44,       45,       46,       47,       48,       49,       50,       51,       52,       53,       54,       55,       56,       57,       58,       59,       60,
   1,      GTMIN,   557.41,     0.00,   384.17,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,
   1,      GTERM,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
   1,   GTERMTOT,   557.41,     0.00,   384.17,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,   509.82,
  13,      GTMIN,     0.00,  1124.92,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,
  13,      GTERM,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
  13,   GTERMTOT,     0.00,  1124.92,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,  1080.00,
 211,      GTMIN,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
 211,      GTERM,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
 211,   GTERMTOT,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,
